row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
4151, 1.40625, 244.6875,1.40625, 247.5,4.21875, 244.6875,4.21875, 247.5, -0.12326627474743833
4152, 1.40625, 247.5,1.40625, 250.3125,4.21875, 247.5,4.21875, 250.3125, -0.12677981001315783
4153, 1.40625, 250.3125,1.40625, 253.125,4.21875, 250.3125,4.21875, 253.125, -0.12950934424880783
4154, 1.40625, 253.125,1.40625, 255.9375,4.21875, 253.125,4.21875, 255.9375, -0.13334856383954619
4155, 1.40625, 255.9375,1.40625, 258.75,4.21875, 255.9375,4.21875, 258.75, -0.13777102697861052
4156, 1.40625, 258.75,1.40625, 261.5625,4.21875, 258.75,4.21875, 261.5625, -0.14292643208104847
4157, 1.40625, 261.5625,1.40625, 264.375,4.21875, 261.5625,4.21875, 264.375, -0.14330068240702146
4158, 1.40625, 264.375,1.40625, 267.1875,4.21875, 264.375,4.21875, 267.1875, -0.14342013501833487
4159, 1.40625, 267.1875,1.40625, 270.0,4.21875, 267.1875,4.21875, 270.0, -0.14566551763339744
4160, 1.40625, 270.0,1.40625, 272.8125,4.21875, 270.0,4.21875, 272.8125, -0.1391485164663793
4161, 1.40625, 272.8125,1.40625, 275.625,4.21875, 272.8125,4.21875, 275.625, -0.1235722211974796
4162, 1.40625, 275.625,1.40625, 278.4375,4.21875, 275.625,4.21875, 278.4375, -0.10826829040387065
4163, 1.40625, 278.4375,1.40625, 281.25,4.21875, 278.4375,4.21875, 281.25, -0.08757625393399206
4164, 1.40625, 281.25,1.40625, 284.0625,4.21875, 281.25,4.21875, 284.0625, -0.07582045751229853
4165, 1.40625, 284.0625,1.40625, 286.875,4.21875, 284.0625,4.21875, 286.875, -0.0711261368733143
4166, 1.40625, 286.875,1.40625, 289.6875,4.21875, 286.875,4.21875, 289.6875, -0.07007116978321944
4167, 1.40625, 289.6875,1.40625, 292.5,4.21875, 289.6875,4.21875, 292.5, -0.08471569984456591
4168, 1.40625, 292.5,1.40625, 295.3125,4.21875, 292.5,4.21875, 295.3125, -0.08038892288018545
4169, 1.40625, 295.3125,1.40625, 298.125,4.21875, 295.3125,4.21875, 298.125, -0.09210537041864489
4170, 1.40625, 298.125,1.40625, 300.9375,4.21875, 298.125,4.21875, 300.9375, -0.06886330424704658
4171, 1.40625, 300.9375,1.40625, 303.75,4.21875, 300.9375,4.21875, 303.75, -0.05847790062247141
4172, 1.40625, 303.75,1.40625, 306.5625,4.21875, 303.75,4.21875, 306.5625, -0.05833827594714459
4173, 1.40625, 306.5625,1.40625, 309.375,4.21875, 306.5625,4.21875, 309.375, -0.06449235724421679
4174, 1.40625, 309.375,1.40625, 312.1875,4.21875, 309.375,4.21875, 312.1875, -0.0752078777470187
4175, 1.40625, 312.1875,1.40625, 315.0,4.21875, 312.1875,4.21875, 315.0, -0.0737601904300226
4176, 1.40625, 315.0,1.40625, 317.8125,4.21875, 315.0,4.21875, 317.8125, -0.070653156203774
4177, 1.40625, 317.8125,1.40625, 320.625,4.21875, 317.8125,4.21875, 320.625, -0.06656180547844001
4178, 1.40625, 320.625,1.40625, 323.4375,4.21875, 320.625,4.21875, 323.4375, -0.061214522800889244
4179, 1.40625, 323.4375,1.40625, 326.25,4.21875, 323.4375,4.21875, 326.25, -0.05642335240726943
4180, 1.40625, 326.25,1.40625, 329.0625,4.21875, 326.25,4.21875, 329.0625, -0.055363313971611636
4181, 1.40625, 329.0625,1.40625, 331.875,4.21875, 329.0625,4.21875, 331.875, -0.056995883783125444
4182, 1.40625, 331.875,1.40625, 334.6875,4.21875, 331.875,4.21875, 334.6875, -0.06104740162590532
4183, 1.40625, 334.6875,1.40625, 337.5,4.21875, 334.6875,4.21875, 337.5, -0.05938516197692344
4184, 1.40625, 337.5,1.40625, 340.3125,4.21875, 337.5,4.21875, 340.3125, -0.0659104161089972
4185, 1.40625, 340.3125,1.40625, 343.125,4.21875, 340.3125,4.21875, 343.125, -0.0669235970360987
4186, 1.40625, 343.125,1.40625, 345.9375,4.21875, 343.125,4.21875, 345.9375, -0.06702852790677923
4187, 1.40625, 345.9375,1.40625, 348.75,4.21875, 345.9375,4.21875, 348.75, -0.0779919020308888
4188, 1.40625, 348.75,1.40625, 351.5625,4.21875, 348.75,4.21875, 351.5625, -0.08582305902708727
4189, 1.40625, 351.5625,1.40625, 354.375,4.21875, 351.5625,4.21875, 354.375, -0.08393896206475486
4190, 1.40625, 354.375,1.40625, 357.1875,4.21875, 354.375,4.21875, 357.1875, -0.08617893357438589
4191, 4.21875, 0.0,4.21875, 2.8125,7.03125, 0.0,7.03125, 2.8125, -0.0793583051721789
4192, 4.21875, 2.8125,4.21875, 5.625,7.03125, 2.8125,7.03125, 5.625, -0.07540440384906466
4193, 4.21875, 5.625,4.21875, 8.4375,7.03125, 5.625,7.03125, 8.4375, -0.07543314854108892
4194, 4.21875, 8.4375,4.21875, 11.25,7.03125, 8.4375,7.03125, 11.25, -0.09296138655603889
4195, 4.21875, 11.25,4.21875, 14.0625,7.03125, 11.25,7.03125, 14.0625, -0.09965850075839591
4196, 4.21875, 14.0625,4.21875, 16.875,7.03125, 14.0625,7.03125, 16.875, -0.0913928072096664
4197, 4.21875, 16.875,4.21875, 19.6875,7.03125, 16.875,7.03125, 19.6875, -0.09041490089207732
4198, 4.21875, 19.6875,4.21875, 22.5,7.03125, 19.6875,7.03125, 22.5, -0.09533533812501005
4199, 4.21875, 22.5,4.21875, 25.3125,7.03125, 22.5,7.03125, 25.3125, -0.10054471312774631
4200, 4.21875, 25.3125,4.21875, 28.125,7.03125, 25.3125,7.03125, 28.125, -0.10463617551531776
4201, 4.21875, 28.125,4.21875, 30.9375,7.03125, 28.125,7.03125, 30.9375, -0.10540066517945959
4202, 4.21875, 30.9375,4.21875, 33.75,7.03125, 30.9375,7.03125, 33.75, -0.055893422514519224
4203, 4.21875, 33.75,4.21875, 36.5625,7.03125, 33.75,7.03125, 36.5625, -0.0657467611092293
4204, 4.21875, 36.5625,4.21875, 39.375,7.03125, 36.5625,7.03125, 39.375, -0.0758916499583771
4205, 4.21875, 39.375,4.21875, 42.1875,7.03125, 39.375,7.03125, 42.1875, -0.08423726984121531
4206, 4.21875, 42.1875,4.21875, 45.0,7.03125, 42.1875,7.03125, 45.0, -0.07166286258470653
4207, 4.21875, 45.0,4.21875, 47.8125,7.03125, 45.0,7.03125, 47.8125, -0.03319407757977026
4208, 4.21875, 47.8125,4.21875, 50.625,7.03125, 47.8125,7.03125, 50.625, -0.06985160983105566
4209, 4.21875, 50.625,4.21875, 53.4375,7.03125, 50.625,7.03125, 53.4375, -0.08345754811525473
4210, 4.21875, 53.4375,4.21875, 56.25,7.03125, 53.4375,7.03125, 56.25, -0.07829761855960467
4211, 4.21875, 56.25,4.21875, 59.0625,7.03125, 56.25,7.03125, 59.0625, -0.06706340100893271
4212, 4.21875, 59.0625,4.21875, 61.875,7.03125, 59.0625,7.03125, 61.875, -0.06105398812422646
4213, 4.21875, 61.875,4.21875, 64.6875,7.03125, 61.875,7.03125, 64.6875, -0.06583680365963164
4214, 4.21875, 64.6875,4.21875, 67.5,7.03125, 64.6875,7.03125, 67.5, -0.07288035170159378
4215, 4.21875, 67.5,4.21875, 70.3125,7.03125, 67.5,7.03125, 70.3125, -0.07029243429228837
4216, 4.21875, 70.3125,4.21875, 73.125,7.03125, 70.3125,7.03125, 73.125, -0.09096352685019972
4217, 4.21875, 73.125,4.21875, 75.9375,7.03125, 73.125,7.03125, 75.9375, -0.10229500174617856
4218, 4.21875, 75.9375,4.21875, 78.75,7.03125, 75.9375,7.03125, 78.75, -0.10226125104427518
4219, 4.21875, 78.75,4.21875, 81.5625,7.03125, 78.75,7.03125, 81.5625, -0.09505869733708715
4220, 4.21875, 81.5625,4.21875, 84.375,7.03125, 81.5625,7.03125, 84.375, -0.1022910373880839
4221, 4.21875, 84.375,4.21875, 87.1875,7.03125, 84.375,7.03125, 87.1875, -0.09220661173267755
4222, 4.21875, 87.1875,4.21875, 90.0,7.03125, 87.1875,7.03125, 90.0, -0.08489196081053951
4223, 4.21875, 90.0,4.21875, 92.8125,7.03125, 90.0,7.03125, 92.8125, -0.08465756851240999
4224, 4.21875, 92.8125,4.21875, 95.625,7.03125, 92.8125,7.03125, 95.625, -0.08690497513685069
4225, 4.21875, 95.625,4.21875, 98.4375,7.03125, 95.625,7.03125, 98.4375, -0.08371795980241017
4226, 4.21875, 98.4375,4.21875, 101.25,7.03125, 98.4375,7.03125, 101.25, -0.07800970334943831
4227, 4.21875, 101.25,4.21875, 104.0625,7.03125, 101.25,7.03125, 104.0625, -0.07926534709226966
4228, 4.21875, 104.0625,4.21875, 106.875,7.03125, 104.0625,7.03125, 106.875, -0.08903810762429537
4229, 4.21875, 106.875,4.21875, 109.6875,7.03125, 106.875,7.03125, 109.6875, -0.09573432200890523
4230, 4.21875, 109.6875,4.21875, 112.5,7.03125, 109.6875,7.03125, 112.5, -0.09008062311557588
4231, 4.21875, 112.5,4.21875, 115.3125,7.03125, 112.5,7.03125, 115.3125, -0.08525165440735478
4232, 4.21875, 115.3125,4.21875, 118.125,7.03125, 115.3125,7.03125, 118.125, -0.0850124799363442
4233, 4.21875, 118.125,4.21875, 120.9375,7.03125, 118.125,7.03125, 120.9375, -0.08991515076846857
