row,lat0,lon0,lat1,lon1,lat2,lon2,lat3,lon3,sil_score
4298, 4.21875, 300.9375,4.21875, 303.75,7.03125, 300.9375,7.03125, 303.75, -0.08529641282405197
4299, 4.21875, 303.75,4.21875, 306.5625,7.03125, 303.75,7.03125, 306.5625, -0.07916835303842025
4300, 4.21875, 306.5625,4.21875, 309.375,7.03125, 306.5625,7.03125, 309.375, -0.0649734506246239
4301, 4.21875, 309.375,4.21875, 312.1875,7.03125, 309.375,7.03125, 312.1875, -0.0765291737518863
4302, 4.21875, 312.1875,4.21875, 315.0,7.03125, 312.1875,7.03125, 315.0, -0.07024830565498434
4303, 4.21875, 315.0,4.21875, 317.8125,7.03125, 315.0,7.03125, 317.8125, -0.06119404953787211
4304, 4.21875, 317.8125,4.21875, 320.625,7.03125, 317.8125,7.03125, 320.625, -0.0597628243417162
4305, 4.21875, 320.625,4.21875, 323.4375,7.03125, 320.625,7.03125, 323.4375, -0.08452874234528511
4306, 4.21875, 323.4375,4.21875, 326.25,7.03125, 323.4375,7.03125, 326.25, -0.08915880818961604
4307, 4.21875, 326.25,4.21875, 329.0625,7.03125, 326.25,7.03125, 329.0625, -0.09571499877966876
4308, 4.21875, 329.0625,4.21875, 331.875,7.03125, 329.0625,7.03125, 331.875, -0.09403673768494987
4309, 4.21875, 331.875,4.21875, 334.6875,7.03125, 331.875,7.03125, 334.6875, -0.0791964941407673
4310, 4.21875, 334.6875,4.21875, 337.5,7.03125, 334.6875,7.03125, 337.5, -0.07161861981405188
